author_name,username,profile_type,post_id,published_at,content,likes,comments,shares,engagement_total,comment_to_like_ratio,media_type,hashtags,post_url
Gary Amos,gary-amos,competitor,6905615639940325377,2022-03-04 20:51:08.696,"Today is #EmployeeAppreciationDay, thanks to the GP Team… We are truly making a difference!!",18,0,1,19,0.00,text,"[""#EmployeeAppreciationDay""]",https://www.linkedin.com/posts/gary-amos_employeeappreciationday-activity-6905615639940325377-0yaR
Hana Khaled,hana-khaled,competitor,6905553297017491456,2022-03-04 16:43:24.985,"",10,0,0,10,0.00,text,[],https://www.linkedin.com/posts/hana-khaled_entrepeneurship-executivesandmanagement-leadershipfirst-activity-6905553297017491456-rxVx
Jeff Mezzancello,jeff-mezzancello-3a429a4,competitor,6904442449197182976,2022-03-01 15:09:18.226,Looking for an AAP Certified resource with knowledge of and a passion for all things ACH to join our growing team!,11,0,3,14,0.00,text,[],https://www.linkedin.com/posts/jeff-mezzancello-3a429a4_ach-operations-lead-activity-6904442449197182976-SctQ
Hana Khaled,hana-khaled,competitor,6903892631693123584,2022-02-28 02:44:31.518,"",11,0,0,11,0.00,text,[],https://www.linkedin.com/posts/hana-khaled_leadershipfirstquotes-entrepeneurship-leadershipdevelopment-activity-6903892631693123584-Cln9
Patricia Graham,patricia-graham-2321a915,competitor,6903774531102523392,2022-02-27 18:55:14.035,"",3,0,0,3,0.00,text,[],https://www.linkedin.com/posts/patricia-graham-2321a915_ukraine-standwithukraine-stopviolence-activity-6903774531102523392-sunV
Ryan Kelly,ryanorlandokelly,competitor,6902821128218247168,2022-02-25 03:46:45.182,"We’re hiring! Come join a high-growth team. 
#hiring",15,0,0,15,0.00,text,"[""#hiring""]",https://www.linkedin.com/posts/ryanorlandokelly_great-new-job-for-a-director-sales-operations-activity-6902821128218247168-eOP0
Jordan Fiore,jordan-fiore,competitor,6902802161365864448,2022-02-25 02:31:23.132,"",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/jordan-fiore_our-quantic-community-is-watching-with-the-activity-6902802161365864448-l4X0
Lisa Decook,lisa-decook-5b12764,competitor,6902757855213297664,2022-02-24 23:35:19.722,"Great new job for a Director, Sales Operations in our Las Vegas MoveDocs office! We're looking for a driven sales professional with at least 5 years of experience in sales and/or business operations with sharp analytic skills. This job will be involved with developing and managing sales strategies, planning and coordination, deal support, forecasting, sales performance metrics and more.  Contact me if you or someone you know has what it takes to fill this role!
https://lnkd.in/dEnyRJZi",12,0,2,14,0.00,text,[],https://www.linkedin.com/posts/lisa-decook-5b12764_great-new-job-for-a-director-sales-operations-activity-6902757855213297664-OvZv
Scott Weissman,scott-weissman-62546a43,competitor,6901303028591534080,2022-02-20 23:14:22.026,"The Universe Knows.

Our society places value on staying in control and creating a life that is always organized, structured, and planned. It’s a practice that can leave you stressed and depressed. Learn how meditation, love, and awareness can help set you free.

From a young age, you’re taught to make sure your grades are good, your bills are paid, and your career is on track. When you don’t meet every one of the items on this perfect-and-in-control list, it can leave you feeling overwhelmed, stressed, and depressed.

However, no matter how it looks from the outside, no one is ever truly in control. Our health, the family we were born to, the bodies we live in to a certain extent, are all beyond our control, no matter how hard we might try for the contrary. It can be tricky to learn how to give up control and the desire for it, but expressing gratitude, embracing helplessness, and observing nature, are some suggestions for how to live more cooperatively with the Universe.

Your fear and control-seeking arise from concern about the unknown. Engage the world more so that you are more comfortable. This can be said for your personal life experience as well as the larger global picture. Try looking at life as well as yourself from different perspectives and embrace it all. This powerful act can bring harmony and trust into your awareness, and will release your desire to control everything.",2,0,0,2,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_the-universe-knows-our-society-places-value-activity-6901303028591534080-EfFn
Steve Bashmakov,steve-bashmakov-cpa-69b487,competitor,6900929810605178880,2022-02-19 22:31:19.924,Take 5 min to read this…,13,1,0,14,7.69,text,[],https://www.linkedin.com/posts/steve-bashmakov-cpa-69b487_speech-by-the-president-of-ukraine-at-the-activity-6900929810605178880-wvJU
Lisa Decook,lisa-decook-5b12764,competitor,6899859099127808000,2022-02-16 23:36:42.415,"",3,0,0,3,0.00,text,[],https://www.linkedin.com/posts/lisa-decook-5b12764_check-out-this-job-great-work-environment-activity-6899859099127808000-mvB6
Jessica Weidman,jess-gordon3333,competitor,6899116164065083392,2022-02-14 22:24:32.893,"",0,0,0,0,0,text,[],https://www.linkedin.com/posts/jess-gordon3333_veritext-nationallawjournal-legaltechnologytrailblazers-activity-6899116164065083392-2_KJ
Scott Weissman,scott-weissman-62546a43,competitor,6898822615776276481,2022-02-14 02:58:05.527,"I Know You.

The ability to convey support for a partner, relative, or friend is crucial to establishing positive relationships. Empathy enables us to establish rapport with another person, make them feel that they are being heard, and, through words and body language, mimic their emotions. The ability to assume the cognitive state of another person and see a problem through their eyes, can further cement a connection.

In healthy relationships, people expect their partners to empathize with them when they face hardship or personal struggles, but the ability to empathize with a partner in good times may be just as important. In one study, displaying empathy for a partner’s positive emotions was five times more beneficial for relationships than only empathizing with his or her negative emotions.

People high in narcissism, or who have narcissistic personality disorder, can exhibit empathy and even compassion. However, that ability only goes so far, as ultimately their own needs come first. Mental health professionals believe narcissists can build empathy by developing greater self-compassion, which can increase their own feelings of security and self-worth and enable them to open up to hearing others.",4,0,0,4,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_i-know-you-the-ability-to-convey-support-activity-6898822615776276481-yUDg
Jordan Fiore,jordan-fiore,competitor,6898265655351607296,2022-02-12 14:04:55.814,"",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/jordan-fiore_recruiter-recruiting-work-activity-6898265655351607296-l9ni
Caden McLaughlin,caden-mclaughlin-a111a715b,competitor,6896871035254161408,2022-02-08 17:43:12.472,"We’re looking to expand our Investments team with positions open at at the Analyst and Associate level! If sourcing, structuring, and executing bespoke asset-backed lending and asset purchase transactions sounds like something you (or someone you know) may be interested in, please reach out and apply below!",25,0,1,26,0.00,text,[],https://www.linkedin.com/posts/caden-mclaughlin_were-looking-to-expand-our-investments-team-activity-6896871035254161408-ko7V
Sharon Levy,sharon-levy-15330818,competitor,6896598745358942208,2022-02-07 23:41:13.502,#joinourteam,1,0,0,1,0.00,text,"[""#joinourteam""]",https://www.linkedin.com/posts/sharon-levy-15330818_hiring-jobs-work-activity-6896598745358942208-DGTf
Jessica Weidman,jess-gordon3333,competitor,6896568577965600768,2022-02-07 21:41:21.035,"",0,0,0,0,0,text,[],https://www.linkedin.com/posts/jess-gordon3333_technology-depositions-remotedepositions-activity-6896568577965600768-phzu
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6896521793843380224,2022-02-07 18:35:26.831,#litigationfinance #litigationfunding #personalinjury #personalinjuryattorney #personalinjurylawyer,3,0,0,3,0.00,text,"[""#litigationfinance"", ""#litigationfunding"", ""#personalinjury"", ""#personalinjuryattorney"", ""#personalinjurylawyer""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_we-know-how-important-it-is-to-act-quickly-activity-6896521793843380224-N4Gg
Scott Weissman,scott-weissman-62546a43,competitor,6896256114577788928,2022-02-07 00:59:43.958,"Character Over Reputation.

Be more concerned with your character than your reputation, because your character is what you really are, while your reputation is merely what others think you are.

Reputation that is gained without character is hypocrisy. Reputation that grows out of good character is simply giving honor to whom honor is due.

Character is within your power. Reputation is something over which you have little control.

Character cannot be taken away from you by anyone. Reputation can be stolen from you by liars.

Striving for character is strength. Aiming solely at reputation is weakness. Character endures difficulty.

The person of character is often out in front, regardless of who is following. The reputation seeker cannot lead the way because he cannot move in any direction until he is assured that the army is already headed that way.",6,0,0,6,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_character-over-reputation-be-more-concerned-activity-6896256114577788928-3LLX
Daniel Digiaimo,danieldigiaimo,competitor,6894690741365329920,2022-02-02 17:19:29.901,Great article in Bloomberg law that I was quoted in ￼ https://lnkd.in/efuqyr86,3,0,0,3,0.00,text,[],https://www.linkedin.com/posts/danieldigiaimo_out-of-prison-and-broke-wrongly-convicted-activity-6894690741365329920-GD0D
Lisa Decook,lisa-decook-5b12764,competitor,6894469246295117824,2022-02-02 02:39:21.361,"",3,0,0,3,0.00,text,[],https://www.linkedin.com/posts/lisa-decook-5b12764_check-out-this-job-at-oasis-financial-business-activity-6894469246295117824-1zXT
Jeff Mezzancello,jeff-mezzancello-3a429a4,competitor,6894402353299038209,2022-02-01 22:13:32.828,Experienced in Credit/Debit Cards and looking for in interesting role with a growing business?  Take a look at our opening.,18,0,0,18,0.00,text,[],https://www.linkedin.com/posts/jeff-mezzancello-3a429a4_experienced-in-creditdebit-cards-and-looking-activity-6894402353299038209-ua9H
Scott Weissman,scott-weissman-62546a43,competitor,6893827987083784192,2022-01-31 08:11:13.251,"Just Trust Your Gut.

Gut instinct, or intuition, is your immediate understanding of something; there’s no need to think it over or get another opinion—you just know. Your intuition arises as a feeling within your body that only you experience. Because the feeling is so personal, no one else can weigh in to tell you if you’re in touch with your gut instinct or not. You alone have to make the call. Because of this, trusting your intuition is the ultimate act of trusting yourself.

Listening to your intuition helps you avoid unhealthy relationships and situations. Throughout your life, many people will have ideas about what’s best for you, some held with good intentions and some coming from a place of deceitful, harmful, selfish intent. It’s sometimes hard to tell which category someone falls into, but if you put aside all of those external opinions and instead listen to the advice of your own intuition, it will guide you to what is truly best for you.

The feeling of intuition is like an ocean current navigating you toward a purposeful life. Once you discover it, you still need to jump in a boat and set sail in order to derive its full value. After you answer the question “What do I need right now?”, do something to give yourself what you need. It might be the tiniest step, but size doesn’t matter here. Small steps can actually be beneficial at first to gradually build trust with your intuitive self whom you may be meeting for the first time or becoming reacquainted with after an unhealthy relationship separated you. What’s important is that you are following your intuition.

Remember that trusting your intuition is a journey which will lead you back as circumstances change and life continues to move onwards. Consider your intuition as a muscle to strengthen. With purposeful practice and frequent use, it will become more powerful and better serve its purpose—guiding you home to yourself.",4,0,0,4,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_just-trust-your-gut-gut-instinct-or-intuition-activity-6893827987083784192-_Ouo
Maria Ocasio,maria-ocasio,competitor,6893195466130214912,2022-01-29 14:17:48.504,#personalinjury #fintech #innovation #profitability #growth,0,0,0,0,0,text,"[""#personalinjury"", ""#fintech"", ""#innovation"", ""#profitability"", ""#growth""]",https://www.linkedin.com/posts/activity-6893195466130214912-p5Ws
Krista Meardon,krista-meardon-394959,competitor,6892553479450181633,2022-01-27 19:46:46.952,"After nearly two decades, Dr. Scott Burke stepped away from our business and gave the Injury Finance team an opportunity to continue its path forward.  I am extremely proud of the platform we have built since late 2003, and of our staff that has contributed to the great company we are today. Together Injury Finance and OMNI Healthcare leadership are excited to continue to offer best in class service and products across the nation.",49,6,0,55,12.24,text,[],https://www.linkedin.com/posts/krista-meardon-394959_omni-healthcare-merges-with-injury-finance-activity-6892553479450181633-Rt1m
Scott Weissman,scott-weissman-62546a43,competitor,6891719656512839680,2022-01-25 12:33:28.072,"The Best Version Yet.

It took me a long time to get to where I am today. An important part of that journey was slowly forming habits to be a better version of myself. An even greater part was learning to forgive myself, be compassionate toward myself, and learn to love myself again.

I am proud of the person I have grown into and am excited to think about my continued growth ahead. But I couldn’t be who I am without the parts of my past that will always make me a little sad to think about.

From being a victim to hurting people I loved — things have not always been easy. It’s true, life is messy. My life has given witness to that reality.

Life is a work in progress, but I’ve learned to talk about myself with a more merciful heart. Instead of saying, “I used to be a horrible person,” I can now say “I’ve made mistakes and have learned from them.” 

I frequently remind myself that the struggles and suffering I overcame helped form me into the proud and caring person that I am today. My past doesn’t define me, because I’m constantly learning to be a better version of myself.

Pause for a moment to consider what past mistakes you have learned from and how has this changed you for the better?",13,0,0,13,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_the-best-version-yet-it-took-me-a-long-activity-6891719656512839680-Bxnp
Cejae Thompson,cejae-thompson-7a127619,competitor,6891433605063618560,2022-01-24 17:36:48.092,#personalinjury #fintech #innovation #profitability #growth #securitization,2,1,0,3,50.00,text,"[""#personalinjury"", ""#fintech"", ""#innovation"", ""#profitability"", ""#growth"", ""#securitization""]",https://www.linkedin.com/posts/cejae-thompson-7a127619_with-our-second-securitization-we-will-continue-activity-6891433605063618560-SxV9
Tracey Grose,tracey-grose-3844438,competitor,6890609219779784704,2022-01-22 11:00:59.324,Great outlook for 2022 at #huntington,12,0,0,12,0.00,text,"[""#huntington""]",https://www.linkedin.com/posts/tracey-grose-3844438_steve-steinour-on-cnbcs-mad-money-activity-6890609219779784704-88XR
Gary Amos,gary-amos,competitor,6890081719928922112,2022-01-21 00:04:53.559,"With our second securitization, we will continue to scale the business and drive our growth strategy with a focus on service driven by technology and innovation for our clients and partners.

Daniel Amsellem 

https://lnkd.in/djgiqVwi",71,4,6,81,5.63,text,[],https://www.linkedin.com/posts/gary-amos_with-our-second-securitization-we-will-continue-activity-6890081719928922112-Zvg7
Sharon Levy,sharon-levy-15330818,competitor,6890073473813991425,2022-01-20 23:32:07.532,#hiring,2,0,0,2,0.00,text,"[""#hiring""]",https://www.linkedin.com/posts/sharon-levy-15330818_hiring-jobs-work-activity-6890073473813991425-e0oh
Patricia Graham,patricia-graham-2321a915,competitor,6890024979379871745,2022-01-20 20:19:25.439,I’m happy to share that I’m starting a new position as Innovator at Stealth Digital Health/FinTech company.,16,20,0,36,125.00,text,[],https://www.linkedin.com/posts/patricia-graham-2321a915_im-happy-to-share-that-im-starting-a-new-activity-6890024979379871745-eOrA
Scott Weissman,scott-weissman-62546a43,competitor,6889408020166533120,2022-01-19 03:27:51.019,"First and Foremost.

When we’ve experienced safety, security and love, we know that we’re worthy of it. And we also know what to look out for. We naturally gravitate towards people who offer it. And we quickly change course when we come across those who don’t.

But if these basic needs were not fulfilled in our early life, this inner knowing might not come so naturally. We may have a sense that something’s missing – and feel frustrated and hurt – but we probably won’t know what to do about it. We might even struggle to put our finger on what the issue is.

The problem with this is that it leaves us passive. We allow life – and people – to lead us in all kinds of directions, whether they suit us or not. When we don’t know what we need, how can we expect others to know?

So our relationship with ourselves comes first and foremost. As soon as we’ve identified our needs, we empower ourselves with the ability to ask for them to be met. Of course, that doesn’t mean that they will be. But hopefully it means that we will get most of what we need.

If you’ve spent a lifetime sacrificing your own needs for the needs of others, you might feel guilty as you start expressing your needs – but it’s important to work this through. Just acknowledge the feeling, and gently let it go. Working with a therapist or life coach can help in the process, as you start to untangle old unhealthy responses and fears from those new healthier ones.",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_first-and-foremost-when-weve-experienced-activity-6889408020166533120-Mot8
Cejae Thompson,cejae-thompson-7a127619,competitor,6889363972496113664,2022-01-19 00:32:49.236,"We are #hiring!

Exciting #opportunity on the #customersuccess team!",6,0,0,6,0.00,text,"[""#hiring"", ""#opportunity"", ""#customersuccess""]",https://www.linkedin.com/posts/cejae-thompson-7a127619_hiring-customersuccess-jobs-activity-6889363972496113664-k0kA
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6887030716232687616,2022-01-12 14:01:17.593,#personalinjury #litigationfunding #presettlementfunding #balancesheet #liquidity #litigationfinance,30,0,0,30,0.00,text,"[""#personalinjury"", ""#litigationfunding"", ""#presettlementfunding"", ""#balancesheet"", ""#liquidity"", ""#litigationfinance""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_golden-pear-funding-closes-550-million-activity-6887030716232687616-xlAt
Jessica Weidman,jess-gordon3333,competitor,6886500416566157312,2022-01-11 02:54:04.3,"",0,0,0,0,0,text,[],https://www.linkedin.com/posts/jess-gordon3333_virtualproceedings-veritext-remoteproceedings-activity-6886500416566157312-lnaR
Scott Weissman,scott-weissman-62546a43,competitor,6885631882042609665,2022-01-08 17:22:49.533,"Got a Match?

Gaslighting is a form of manipulation that often occurs in abusive relationships. It is a covert type of emotional abuse where the abuser misleads the target, creating a false narrative and making them question their judgments and reality. Ultimately, the victim of gaslighting starts to feel unsure about their perceptions of the world and even wonder if they are losing their sanity.

This behavior primarily occurs in romantic relationships, but it's not uncommon for it to occur in controlling friendships or among family members as well. People who gaslight others may have mental health disorders, such as narcissistic personality disorder (NPD) or borderline personality disorder (BPD). They use this type of emotional abuse to exert power in order to manipulate friends, family members, or even co-workers.

Gaslighting is a technique that undermines a person's perception of reality. When someone is gaslighting you, you may second-guess yourself, your memories, recent events, and your perceptions. After communicating with the person gaslighting you, you may be left feeling dazed and wondering if there is something wrong with you. You may be encouraged to think you are actually to blame for something or that “you're just being too sensitive”.

This practice can confuse you and cause you to question your judgment, memory, self-worth, and overall mental health. Being constantly subjected to can cause anxiety, depression, and other mental health concerns including addiction and thoughts of suicide. For this reason, it's important to recognize when you're experiencing gaslighting.

Remember that you are not to blame for what you are experiencing. The person gaslighting you is making a choice to behave this way. They are responsible for their actions. Nothing you did caused them to make this choice, and you won't be able to change what they're doing.

But, with effective mental health counseling and coaching, you can learn how to make healthy choices and set boundaries with the person who engages in gaslighting. Ultimately, you may reach a place where you feel ready to move on from the relationship.",13,2,0,15,15.38,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_got-a-match-gaslighting-is-a-form-of-manipulation-activity-6885631882042609665-YHAe
Brian Call,briancall1,competitor,6885368234212683776,2022-01-07 23:55:10.906,"Super excited as I just completed my first week with Oasis Financial, serving as EVP and General Manager of our pre-settlement funding business.  Extremely impressed with our leadership team and experienced team members who complete as experts as the nation's authority in the pre-settlement funding, medical lien, and probate advance industries.  A great team, with a growth future ahead! #oasis  #movedocs #probateadvance.",359,130,0,489,36.21,text,"[""#oasis"", ""#movedocs"", ""#probateadvance""]",https://www.linkedin.com/posts/briancall1_oasis-movedocs-probateadvance-activity-6885368234212683776-Perv
Shiven Shah,shiven-shah-cfa-56a8551,competitor,6885331688906362880,2022-01-07 21:29:57.912,We are hiring for Head of Investor Relations on my team. Please reach out to me if you have questions and would appreciate if you could refer anyone you think would be interested. OppFi,72,5,6,83,6.94,text,[],https://www.linkedin.com/posts/shiven-shah-cfa-56a8551_head-of-investor-relations-activity-6885331688906362880-E3Um
Jessica Weidman,jess-gordon3333,competitor,6884222889093058560,2022-01-04 20:03:59.436,Thank you Clare Foley!,0,0,0,0,0,text,[],https://www.linkedin.com/posts/jess-gordon3333_veritext-remotedepositions-litigation-activity-6884222889093058560-4Oiy
Scott Weissman,scott-weissman-62546a43,competitor,6883985950645465088,2022-01-04 04:22:28.908,"How’s That Relationship With Yourself Going?

People-pleasing is a losing battle. When you focus on self-love and self-compassion rather than trying to get others to love you, you build your self-esteem and break codependent patterns so you can form healthier, happier relationships with yourself and others.

For various reasons, many of us find it easier to love others than to love ourselves. Sometimes we’re truly awful to ourselves. We subject ourselves to a harsh inner critic, unhealthy relationships, toxic substances, and many other forms of self-harm. But regardless of the reasons for your lack of self-love, it’s time to start caring for yourself and treating yourself with the same love that you give to others.

Loving yourself isn’t selfish. Not only does it improve your relationship with yourself, but it shows others how to love you. You are the one person that you’ll always be with. So, it’s important that you enjoy your own company, can trust yourself, and recognize your good qualities.

Your relationship with yourself is the most important and longest relationship you’ll ever have. It’s worth spending the time and effort to develop.",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_hows-that-relationship-with-yourself-going-activity-6883985950645465088-VPuf
Hana Khaled,hana-khaled,competitor,6881709075873234944,2021-12-28 21:34:59.66,"",8,0,0,8,0.00,text,[],https://www.linkedin.com/posts/hana-khaled_entrepeneurship-executivesandmanagement-leadershipfirst-activity-6881709075873234944-XHFl
Scott Weissman,scott-weissman-62546a43,competitor,6879252695522295808,2021-12-22 02:54:12.947,"Happiness Everlasting.

Most of us are not satisﬁed with our lives and we are constantly trying to improve… and so what do we do?

We try to improve everything external to ourselves, and this can never be done. We try to change our environment, meet certain people, do certain things, and we think this will make us happy. But it only lasts for a short time, doesn't it? And you're right back to what you were before.

This world can never make you happy, it's impossible. It may appear to make you happy for a while because you're gaining something that you want. But it will only last a short time.

True happiness comes from nothing.

When your happiness arises from nothingness, then you're truly happy, because nothing made you happy and nothing can take it away. If something makes you happy, and then something takes it away, you will be miserable. 

But if you learn to achieve happiness from nothing, this is everlasting. It will never leave you, because there is nothing to change.

~ Robert Adams",6,0,1,7,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_happiness-everlasting-most-of-us-are-not-activity-6879252695522295808-0T0k
Sharon Levy,sharon-levy-15330818,competitor,6879222204731572224,2021-12-22 00:53:03.296,"Well done Juliano, congratulations! Love having you on the team!! #teamUSC",10,1,0,11,10.00,text,"[""#teamUSC""]",https://www.linkedin.com/posts/sharon-levy-15330818_pe-and-vc-valuation-trends-and-considerations-activity-6879222204731572224-UnHb
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6879148061751300097,2021-12-21 19:58:26.312,#litigationfunding #personalinjuryattorney #personalinjury #personalinjurylawyer #lawfirm #personalinjurylaw #lawyer #lawfirmmanagement,3,0,0,3,0.00,text,"[""#litigationfunding"", ""#personalinjuryattorney"", ""#personalinjury"", ""#personalinjurylawyer"", ""#lawfirm"", ""#personalinjurylaw"", ""#lawyer"", ""#lawfirmmanagement""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_litigationfunding-personalinjuryattorney-activity-6879148061751300097-ailW
Maria Ocasio,maria-ocasio,competitor,6877637175488372736,2021-12-17 15:54:42.956,#litigationfunding #personalinjuryattorney #personalinjury #personalinjurylawyer #lawfirm #personalinjurylaw #lawyer #lawfirmmanagement,0,0,0,0,0,text,"[""#litigationfunding"", ""#personalinjuryattorney"", ""#personalinjury"", ""#personalinjurylawyer"", ""#lawfirm"", ""#personalinjurylaw"", ""#lawyer"", ""#lawfirmmanagement""]",https://www.linkedin.com/posts/activity-6877637175488372736-Daa3
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6877335326877126657,2021-12-16 19:55:16.639,#litigationfunding #personalinjuryattorney #personalinjury #personalinjurylawyer #lawfirm #personalinjurylaw #lawyer #lawfirmmanagement,1,0,0,1,0.00,text,"[""#litigationfunding"", ""#personalinjuryattorney"", ""#personalinjury"", ""#personalinjurylawyer"", ""#lawfirm"", ""#personalinjurylaw"", ""#lawyer"", ""#lawfirmmanagement""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_goldenpear-litigationfunding-personalinjuryattorney-activity-6877335326877126657-JpC5
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6875130549548171264,2021-12-10 17:54:16.761,#litigationfunding #personalinjuryattorney #personalinjury #personalinjurylawyer #lawfirm #personalinjurylaw #lawyer #lawfirmmanagement,4,0,0,4,0.00,text,"[""#litigationfunding"", ""#personalinjuryattorney"", ""#personalinjury"", ""#personalinjurylawyer"", ""#lawfirm"", ""#personalinjurylaw"", ""#lawyer"", ""#lawfirmmanagement""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_arizona-litigationfunding-personalinjuryattorney-activity-6875130549548171264-bviO
Brittany Gill,brittany-gill,competitor,6874933191300538368,2021-12-10 04:50:02.888,"My first week with Fluence is almost complete, so excited for this next adventure!",84,11,0,95,13.10,text,[],https://www.linkedin.com/posts/brittany-gill_my-first-week-with-fluence-is-almost-complete-activity-6874933191300538368-wmS7
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6872604845308702721,2021-12-03 18:38:01.945,#litigationfunding #personalinjuryattorney #personalinjury #personalinjurylawyer #lawfirm #personalinjurylaw #lawyer #lawfirmmanagement,5,0,0,5,0.00,text,"[""#litigationfunding"", ""#personalinjuryattorney"", ""#personalinjury"", ""#personalinjurylawyer"", ""#lawfirm"", ""#personalinjurylaw"", ""#lawyer"", ""#lawfirmmanagement""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_litigationfunding-personalinjuryattorney-activity-6872604845308702721-rwjQ
Sharon Levy,sharon-levy-15330818,competitor,6871198621786787840,2021-11-29 21:30:12.131,"Greetings of gratitude Steve Bashmakov, CPA, always lifting me up when I am down (or cranky) and reminding me to have fun! Thankful to be on the team with a great leader! #team #gratitude",14,3,0,17,21.43,text,"[""#team"", ""#gratitude""]",https://www.linkedin.com/posts/sharon-levy-15330818_givethanks-greetingsofgratitude-appreciate-activity-6871198621786787840-8EQy
Lisa Decook,lisa-decook-5b12764,competitor,6871167118038114304,2021-11-29 19:25:01.052,"Do you have advanced Microsoft Excel skills? Are you a financial modeling whiz? Thrive in a fast-paced environment?  If so, we are looking for a stellar, experienced Financial Analyst to join our top-notch Finance team. Contact me or have someone you know connect with me or direct apply!
https://lnkd.in/e8nHNnaS",8,0,0,8,0.00,text,[],https://www.linkedin.com/posts/lisa-decook-5b12764_do-you-have-advanced-microsoft-excel-skills-activity-6871167118038114304-GRDr
Scott Weissman,scott-weissman-62546a43,competitor,6870864579509964800,2021-11-28 23:22:50.246,"Forgiveness helps you heal.

In past blogs, I’ve touched on the topic of forgiveness. Recently, clients have requested an additional post for further consideration-benefit. So here we go!

When someone wrongs you somehow, you might feel certain you’ll never be able to get over it. Even after your immediate anger passes, you might continue to dwell on the betrayal instead of letting it fade into memory. It’s pretty common to feel this way. But not being able to forgive can harm you most.

Forgiveness might seem challenging, in part because it’s often misunderstood. You might believe forgiving someone means forgetting what happened, implying the pain they caused was no big deal.

In reality, forgiveness simply means choosing to let go of your anger, hurt, and desire for vengeance. You might accept that what happened is now in the past, recognize that people make mistakes, and begin cultivating compassion instead.

Many people view forgiveness as something that helps the person being forgiven. It certainly can make them feel better, but forgiveness benefits YOU, most of all.

Holding onto resentment can create bitterness and keep you from finding peace. When you can’t forgive, your emotional wounds can’t close and heal. Forgiveness enables you to begin moving away from anger and resentment before they seep into all areas of your life. Harboring anger toward someone who hurt you doesn’t just affect your relationship with that person. Grudges and angry feelings can overflow into other relationships.

By practicing forgiveness, you may be doing your health a favor. Forgiveness helps reduce stress, which can lead to positive health outcomes, including lower blood pressure, reduced anxiety, better sleep, and improved self-esteem. It can also lead to more fulfilling relationships — including the one you have with yourself. 

People often struggle with forgiveness when they blame themselves, at least in some small way, for what happened. Self-compassion and self-forgiveness are important tools to have before trying to forgive someone else. It’s important to consider whether self-blame may be getting in the way of your ability to forgive. Remember, someone else’s decision to hurt you is NEVER your fault.

If you have trouble forgiving yourself, particularly for circumstances where you did nothing wrong, discussing with a mental health counselor, coach or therapist may help.",5,1,0,6,20.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_forgiveness-helps-you-heal-in-past-blogs-activity-6870864579509964800-FY78
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6869275394697117697,2021-11-24 14:07:59.061,#litigationfunding #presettlementfunding #personalinjurylawyer #personalinjurylawfirm #personalinjury #litigationfinance,1,0,0,1,0.00,text,"[""#litigationfunding"", ""#presettlementfunding"", ""#personalinjurylawyer"", ""#personalinjurylawfirm"", ""#personalinjury"", ""#litigationfinance""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_litigationfunding-presettlementfunding-personalinjurylawyer-activity-6869275394697117697-pkI_
